New frame
Conqueror: 21 82
Conqueror: 19 49
Conqueror: 19 41
Conqueror: 18 73
Conqueror: 38 73
Conqueror: 22 73
Conqueror: 13 97
Conqueror: 6 81
Conqueror: 29 201
Conqueror: 86 201
Conqueror: 23 30
Conqueror: 72 111
Conqueror: 43 63
Conqueror: 47 63
Conqueror: 13 63
Conqueror: 7 140
Conqueror: 149 202
Conqueror: 29 202
Conqueror: 86 85
Conqueror: 6 85
Conqueror: 47 85
Conqueror: 19 34
Conqueror: 4 52
Conqueror: 121 160
Conqueror: 99 160
Conqueror: 35 77
Conqueror: 35 77
Conqueror: 29 55
Conqueror: 4 55
Conqueror: 19 55
Conqueror: 60 70
Conqueror: 6 70
Conqueror: 40 70
Conqueror: 73 113
Conqueror: 60 86
Conqueror: 73 86
Conqueror: 48 45
Conqueror: 17 87
Conqueror: 39 87
Conqueror: 28 87
Conqueror: 17 91
Conqueror: 82 91
Conqueror: 6 143
Conqueror: 8 138
Conqueror: 6 138
Conqueror: 64 77
Conqueror: 17 77
Conqueror: 6 59
Conqueror: 16 59
Conqueror: 6 86
Conqueror: 21 76
Conqueror: 14 76
Conqueror: 10 76
Conqueror: 19 30
Conqueror: 42 59
Conqueror: 63 59
Conqueror: 17 59
Conqueror: 3 120
Conqueror: 35 93
Conqueror: 3 93
Conqueror: 3 42
Conqueror: 5 29
Conqueror: 4 24
Conqueror: 19 24
Conqueror: 1 177
Conqueror: 1 163
Conqueror: 133 163
Conqueror: 136 163
Conqueror: 1 183
Conqueror: 1 103
Conqueror: 99 151
Conqueror: 150 151
Conqueror: 1 151
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 143
Conqueror: 45 54
Conqueror: 19 54
Conqueror: 0 0
Conqueror: 6 0
Conqueror: 6 0
Conqueror: 3 58
Conqueror: 0 58
Conqueror: 0 69
Conqueror: 0 135
Conqueror: 0 0
Conqueror: 0 71
Conqueror: 0 0
Conqueror: 44 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 136 174
Conqueror: 0 174
Conqueror: 3 0
Conqueror: 19 59
Conqueror: 0 0
Conqueror: 0 22
Conqueror: 20 25
Conqueror: 0 0
Conqueror: 96 0
Conqueror: 0 42
Conqueror: 22 54
Conqueror: 39 0
Conqueror: 48 0
Conqueror: 0 0
Conqueror: 63 0
Conqueror: 54 81
Conqueror: 20 81
Conqueror: 45 77
Conqueror: 30 71
Conqueror: 20 71
Conqueror: 20 64
Conqueror: 14 64
Conqueror: 24 46
Conqueror: 20 71
Conqueror: 20 71
Conqueror: 14 85
Conqueror: 44 52
Conqueror: 14 52
Conqueror: 46 52
Conqueror: 20 49
Conqueror: 20 41
Conqueror: 19 73
Conqueror: 39 73
Conqueror: 23 73
Conqueror: 14 97
Conqueror: 7 81
Conqueror: 8 140
Conqueror: 44 63
Conqueror: 49 63
Conqueror: 14 63
Conqueror: 24 30
Conqueror: 75 111
Conqueror: 49 85
Conqueror: 20 34
Conqueror: 5 52
Conqueror: 131 160
Conqueror: 107 160
Conqueror: 30 55
Conqueror: 5 55
Conqueror: 20 55
Conqueror: 38 77
Conqueror: 40 77
Conqueror: 8 70
Conqueror: 42 70
Conqueror: 9 143
Conqueror: 66 86
Conqueror: 83 86
Conqueror: 83 113
Conqueror: 23 91
Conqueror: 85 91
Conqueror: 9 138
Conqueror: 9 138
Conqueror: 9 86
Conqueror: 22 76
Conqueror: 16 76
Conqueror: 15 76
Conqueror: 6 120
Conqueror: 4 177
Conqueror: 4 163
Conqueror: 135 163
Conqueror: 140 163
Conqueror: 4 183
Conqueror: 4 103
Conqueror: 107 151
Conqueror: 153 151
Conqueror: 4 151
Conqueror: 140 174
Conqueror: 3 174
Conqueror: 44 71
Conqueror: 4 71
Conqueror: 10 29
Conqueror: 8 24
Conqueror: 23 24
Conqueror: 10 135
Conqueror: 9 69
Conqueror: 8 42
Conqueror: 3 70
Conqueror: 66 70
Conqueror: 3 37
Conqueror: 23 30
Conqueror: 3 30
Conqueror: 1 140
Conqueror: 1 59
Conqueror: 45 59
Conqueror: 4 77
Conqueror: 72 77
Conqueror: 22 77
Conqueror: 154 202
Conqueror: 33 202
Conqueror: 1 202
Conqueror: 1 143
Conqueror: 4 143
Conqueror: 44 0
Conqueror: 3 6
Conqueror: 2 0
Conqueror: 0 22
Conqueror: 9 22
Conqueror: 21 25
Conqueror: 0 25
Conqueror: 33 201
Conqueror: 0 201
Conqueror: 96 0
Conqueror: 6 58
Conqueror: 0 58
Conqueror: 0 0
Conqueror: 0 42
Conqueror: 3 0
Conqueror: 0 0
Conqueror: 0 27
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 46 54
Conqueror: 20 54
Conqueror: 20 59
Conqueror: 0 0
Conqueror: 0 59
Conqueror: 18 59
Conqueror: 0 0
Conqueror: 40 93
Conqueror: 0 93
Conqueror: 0 0
Conqueror: 22 87
Conqueror: 0 87
Conqueror: 30 87
Conqueror: 23 54
Conqueror: 0 0
Conqueror: 23 82
Conqueror: 22 82
Conqueror: 0 28
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 55 81
Conqueror: 20 81
Conqueror: 46 77
Conqueror: 31 71
Conqueror: 21 71
Conqueror: 20 64
Conqueror: 15 64
Conqueror: 25 46
Conqueror: 21 71
Conqueror: 21 71
Conqueror: 15 85
Conqueror: 45 52
Conqueror: 15 52
Conqueror: 47 52
Conqueror: 8 81
Conqueror: 21 49
Conqueror: 21 41
Conqueror: 20 73
Conqueror: 40 73
Conqueror: 24 73
Conqueror: 15 97
Conqueror: 9 140
Conqueror: 45 63
Conqueror: 51 63
Conqueror: 15 63
Conqueror: 25 30
Conqueror: 78 111
Conqueror: 51 85
Conqueror: 6 52
Conqueror: 21 34
Conqueror: 31 55
Conqueror: 6 55
Conqueror: 21 55
Conqueror: 10 70
Conqueror: 44 70
Conqueror: 141 160
Conqueror: 115 160
Conqueror: 41 77
Conqueror: 45 77
Conqueror: 12 143
Conqueror: 10 138
Conqueror: 12 138
Conqueror: 72 86
Conqueror: 93 86
Conqueror: 29 91
Conqueror: 88 91
Conqueror: 9 120
Conqueror: 12 86
Conqueror: 23 76
Conqueror: 18 76
Conqueror: 20 76
Conqueror: 7 177
Conqueror: 7 163
Conqueror: 137 163
Conqueror: 144 163
Conqueror: 7 183
Conqueror: 7 103
Conqueror: 144 174
Conqueror: 6 174
Conqueror: 3 140
Conqueror: 3 59
Conqueror: 46 59
Conqueror: 20 135
Conqueror: 18 69
Conqueror: 7 70
Conqueror: 72 70
Conqueror: 159 202
Conqueror: 37 202
Conqueror: 4 202
Conqueror: 15 29
Conqueror: 12 24
Conqueror: 27 24
Conqueror: 7 37
Conqueror: 16 42
Conqueror: 11 77
Conqueror: 80 77
Conqueror: 27 77
Conqueror: 21 59
Conqueror: 47 54
Conqueror: 21 54
Conqueror: 37 201
Conqueror: 2 201
Conqueror: 22 25
Conqueror: 1 25
Conqueror: 7 30
Conqueror: 1 27
Conqueror: 45 93
Conqueror: 3 93
Conqueror: 1 28
Conqueror: 4 143
Conqueror: 8 143
Conqueror: 27 87
Conqueror: 2 87
Conqueror: 32 87
Conqueror: 9 58
Conqueror: 2 58
Conqueror: 3 42
Conqueror: 2 181
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 3 0
Conqueror: 4 0
Conqueror: 3 0
Conqueror: 90 0
Conqueror: 0 0
Conqueror: 8 71
Conqueror: 4 0
Conqueror: 0 0
Conqueror: 0 22
Conqueror: 18 22
Conqueror: 2 0
Conqueror: 24 82
Conqueror: 23 82
Conqueror: 0 59
Conqueror: 20 59
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 24 54
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 56 81
Conqueror: 20 81
Conqueror: 47 77
Conqueror: 32 71
Conqueror: 22 71
Conqueror: 20 64
Conqueror: 16 64
Conqueror: 22 71
Conqueror: 22 71
Conqueror: 26 46
Conqueror: 16 85
Conqueror: 46 52
Conqueror: 16 52
Conqueror: 48 52
Conqueror: 9 81
Conqueror: 22 49
Conqueror: 21 73
Conqueror: 41 73
Conqueror: 25 73
Conqueror: 22 41
Conqueror: 16 97
Conqueror: 10 140
Conqueror: 46 63
Conqueror: 53 63
Conqueror: 16 63
Conqueror: 26 30
Conqueror: 81 111
Conqueror: 7 52
Conqueror: 53 85
Conqueror: 32 55
Conqueror: 7 55
Conqueror: 22 55
Conqueror: 12 70
Conqueror: 46 70
Conqueror: 22 34
Conqueror: 15 143
Conqueror: 44 77
Conqueror: 50 77
Conqueror: 151 160
Conqueror: 123 160
Conqueror: 11 138
Conqueror: 15 138
Conqueror: 12 120
Conqueror: 10 177
Conqueror: 10 163
Conqueror: 139 163
Conqueror: 148 163
Conqueror: 10 183
Conqueror: 24 76
Conqueror: 20 76
Conqueror: 25 76
Conqueror: 15 86
Conqueror: 148 174
Conqueror: 9 174
Conqueror: 10 103
Conqueror: 5 140
Conqueror: 5 59
Conqueror: 47 59
Conqueror: 164 202
Conqueror: 41 202
Conqueror: 7 202
Conqueror: 30 135
Conqueror: 41 201
Conqueror: 4 201
Conqueror: 23 25
Conqueror: 2 25
Conqueror: 27 69
Conqueror: 2 27
Conqueror: 2 28
Conqueror: 32 87
Conqueror: 4 87
Conqueror: 34 87
Conqueror: 11 37
Conqueror: 7 143
Conqueror: 12 143
Conqueror: 12 58
Conqueror: 4 58
Conqueror: 24 42
Conqueror: 7 181
Conqueror: 3 59
Conqueror: 22 59
Conqueror: 7 134
Conqueror: 3 27
Conqueror: 20 29
Conqueror: 3 29
Conqueror: 35 91
Conqueror: 3 91
Conqueror: 91 91
Conqueror: 2 55
Conqueror: 2 111
Conqueror: 7 111
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 58 0
Conqueror: 0 71
Conqueror: 12 71
Conqueror: 50 93
Conqueror: 0 93
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 54
Conqueror: 25 54
Conqueror: 0 54
Conqueror: 0 30
Conqueror: 11 30
Conqueror: 0 82
Conqueror: 25 82
Conqueror: 24 82
Conqueror: 0 113
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 4 0
Conqueror: 0 0
Conqueror: 48 54
Conqueror: 22 54
Conqueror: 7 22
Conqueror: 27 22
Conqueror: 22 59
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 7 0
Conqueror: 0 0
Conqueror: 0 42
Conqueror: 10 6
Conqueror: 0 0
Conqueror: 57 81
Conqueror: 20 81
Conqueror: 48 77
Conqueror: 33 71
Conqueror: 23 71
Conqueror: 20 64
Conqueror: 17 64
Conqueror: 23 71
Conqueror: 23 71
Conqueror: 27 46
Conqueror: 10 81
Conqueror: 17 85
Conqueror: 47 52
Conqueror: 17 52
Conqueror: 49 52
Conqueror: 23 49
Conqueror: 22 73
Conqueror: 42 73
Conqueror: 26 73
Conqueror: 23 41
Conqueror: 11 140
Conqueror: 17 97
Conqueror: 47 63
Conqueror: 55 63
Conqueror: 17 63
Conqueror: 27 30
Conqueror: 84 111
Conqueror: 8 52
Conqueror: 14 70
Conqueror: 48 70
Conqueror: 55 85
Conqueror: 33 55
Conqueror: 8 55
Conqueror: 23 55
Conqueror: 18 143
Conqueror: 23 34
Conqueror: 47 77
Conqueror: 55 77
Conqueror: 12 138
Conqueror: 18 138
Conqueror: 161 160
Conqueror: 131 160
Conqueror: 15 120
Conqueror: 13 177
Conqueror: 13 163
Conqueror: 141 163
Conqueror: 152 163
Conqueror: 13 183
Conqueror: 152 174
Conqueror: 12 174
Conqueror: 7 140
Conqueror: 7 59
Conqueror: 48 59
Conqueror: 25 76
Conqueror: 22 76
Conqueror: 30 76
Conqueror: 13 103
Conqueror: 18 86
Conqueror: 169 202
Conqueror: 45 202
Conqueror: 10 202
Conqueror: 45 201
Conqueror: 6 201
Conqueror: 24 25
Conqueror: 3 25
Conqueror: 3 27
Conqueror: 40 135
Conqueror: 12 181
Conqueror: 10 143
Conqueror: 16 143
Conqueror: 3 28
Conqueror: 15 58
Conqueror: 6 58
Conqueror: 6 59
Conqueror: 24 59
Conqueror: 15 37
Conqueror: 32 42
Conqueror: 15 134
Conqueror: 7 55
Conqueror: 1 82
Conqueror: 26 82
Conqueror: 25 82
Conqueror: 55 93
Conqueror: 3 93
Conqueror: 7 27
Conqueror: 25 29
Conqueror: 7 29
Conqueror: 10 113
Conqueror: 7 111
Conqueror: 15 111
Conqueror: 4 30
Conqueror: 15 30
Conqueror: 5 115
Conqueror: 2 54
Conqueror: 26 54
Conqueror: 1 54
Conqueror: 0 69
Conqueror: 49 54
Conqueror: 23 54
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 58 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 4 0
Conqueror: 7 0
Conqueror: 5 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 41 0
Conqueror: 10 0
Conqueror: 0 0
Conqueror: 23 59
Conqueror: 16 71
Conqueror: 16 0
Conqueror: 37 87
Conqueror: 6 87
Conqueror: 36 87
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 3 42
Conqueror: 58 81
Conqueror: 20 81
Conqueror: 49 77
Conqueror: 34 71
Conqueror: 24 71
Conqueror: 20 64
Conqueror: 18 64
Conqueror: 24 71
Conqueror: 24 71
Conqueror: 28 46
Conqueror: 11 81
Conqueror: 18 85
Conqueror: 48 52
Conqueror: 18 52
Conqueror: 50 52
Conqueror: 12 140
Conqueror: 24 49
Conqueror: 23 73
Conqueror: 43 73
Conqueror: 27 73
Conqueror: 18 97
Conqueror: 24 41
Conqueror: 48 63
Conqueror: 57 63
Conqueror: 18 63
Conqueror: 9 52
Conqueror: 28 30
Conqueror: 87 111
Conqueror: 16 70
Conqueror: 50 70
Conqueror: 34 55
Conqueror: 9 55
Conqueror: 24 55
Conqueror: 21 143
Conqueror: 57 85
Conqueror: 13 138
Conqueror: 21 138
Conqueror: 24 34
Conqueror: 18 120
Conqueror: 16 177
Conqueror: 16 163
Conqueror: 143 163
Conqueror: 156 163
Conqueror: 50 77
Conqueror: 60 77
Conqueror: 9 140
Conqueror: 156 174
Conqueror: 15 174
Conqueror: 16 183
Conqueror: 9 59
Conqueror: 49 59
Conqueror: 16 103
Conqueror: 26 76
Conqueror: 24 76
Conqueror: 35 76
Conqueror: 21 86
Conqueror: 174 202
Conqueror: 49 202
Conqueror: 13 202
Conqueror: 49 201
Conqueror: 8 201
Conqueror: 25 25
Conqueror: 4 25
Conqueror: 4 27
Conqueror: 9 59
Conqueror: 26 59
Conqueror: 13 143
Conqueror: 20 143
Conqueror: 18 58
Conqueror: 8 58
Conqueror: 4 28
Conqueror: 51 87
Conqueror: 42 87
Conqueror: 8 87
Conqueror: 38 87
Conqueror: 23 134
Conqueror: 2 82
Conqueror: 27 82
Conqueror: 26 82
Conqueror: 19 37
Conqueror: 40 42
Conqueror: 60 93
Conqueror: 6 93
Conqueror: 12 55
Conqueror: 20 113
Conqueror: 12 111
Conqueror: 23 111
Conqueror: 30 29
Conqueror: 11 29
Conqueror: 11 27
Conqueror: 4 54
Conqueror: 27 54
Conqueror: 2 54
Conqueror: 8 30
Conqueror: 19 30
Conqueror: 9 69
Conqueror: 1 181
Conqueror: 17 181
Conqueror: 50 135
Conqueror: 1 135
Conqueror: 50 54
Conqueror: 24 54
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 58 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 12 0
Conqueror: 12 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 6 0
Conqueror: 12 120
Conqueror: 0 0
Conqueror: 12 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 24 59
Conqueror: 0 115
Conqueror: 6 42
Conqueror: 59 81
Conqueror: 20 81
Conqueror: 50 77
Conqueror: 35 71
Conqueror: 25 71
Conqueror: 20 64
Conqueror: 19 64
Conqueror: 25 71
Conqueror: 25 71
Conqueror: 12 81
Conqueror: 29 46
Conqueror: 49 52
Conqueror: 19 52
Conqueror: 51 52
Conqueror: 19 85
Conqueror: 13 140
Conqueror: 24 73
Conqueror: 44 73
Conqueror: 28 73
Conqueror: 25 49
Conqueror: 19 97
Conqueror: 25 41
Conqueror: 49 63
Conqueror: 59 63
Conqueror: 19 63
Conqueror: 10 52
Conqueror: 90 111
Conqueror: 18 70
Conqueror: 52 70
Conqueror: 35 55
Conqueror: 10 55
Conqueror: 25 55
Conqueror: 24 143
Conqueror: 14 138
Conqueror: 24 138
Conqueror: 59 85
Conqueror: 21 120
Conqueror: 11 140
Conqueror: 19 177
Conqueror: 19 163
Conqueror: 145 163
Conqueror: 160 163
Conqueror: 160 174
Conqueror: 18 174
Conqueror: 11 59
Conqueror: 50 59
Conqueror: 25 34
Conqueror: 19 183
Conqueror: 53 77
Conqueror: 65 77
Conqueror: 19 103
Conqueror: 27 76
Conqueror: 26 76
Conqueror: 40 76
Conqueror: 53 201
Conqueror: 10 201
Conqueror: 179 202
Conqueror: 53 202
Conqueror: 16 202
Conqueror: 24 86
Conqueror: 12 59
Conqueror: 28 59
Conqueror: 5 27
Conqueror: 16 143
Conqueror: 24 143
Conqueror: 3 82
Conqueror: 28 82
Conqueror: 27 82
Conqueror: 21 58
Conqueror: 10 58
Conqueror: 56 87
Conqueror: 47 87
Conqueror: 10 87
Conqueror: 40 87
Conqueror: 5 28
Conqueror: 31 134
Conqueror: 65 93
Conqueror: 9 93
Conqueror: 23 37
Conqueror: 17 55
Conqueror: 30 113
Conqueror: 17 111
Conqueror: 31 111
Conqueror: 6 54
Conqueror: 28 54
Conqueror: 3 54
Conqueror: 18 69
Conqueror: 15 27
Conqueror: 12 30
Conqueror: 23 30
Conqueror: 25 59
Conqueror: 51 54
Conqueror: 25 54
Conqueror: 10 181
Conqueror: 22 181
Conqueror: 8 115
Conqueror: 60 135
Conqueror: 10 135
Conqueror: 48 42
Conqueror: 1 42
Conqueror: 1 36
Conqueror: 12 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 29 30
Conqueror: 0 0
Conqueror: 30 0
Conqueror: 25 0
Conqueror: 0 0
Conqueror: 5 0
Conqueror: 24 0
Conqueror: 0 0
Conqueror: 9 42
Conqueror: 8 0
Conqueror: 54 0
Conqueror: 0 0
Conqueror: 60 81
Conqueror: 20 81
Conqueror: 51 77
Conqueror: 20 64
Conqueror: 20 64
Conqueror: 36 71
Conqueror: 26 71
Conqueror: 13 81
Conqueror: 26 71
Conqueror: 25 71
Conqueror: 30 46
Conqueror: 50 52
Conqueror: 20 52
Conqueror: 51 52
Conqueror: 20 85
Conqueror: 14 140
Conqueror: 25 73
Conqueror: 45 73
Conqueror: 29 73
Conqueror: 26 49
Conqueror: 20 97
Conqueror: 26 41
Conqueror: 50 63
Conqueror: 61 63
Conqueror: 20 63
Conqueror: 11 52
Conqueror: 20 70
Conqueror: 54 70
Conqueror: 93 111
Conqueror: 36 55
Conqueror: 11 55
Conqueror: 26 55
Conqueror: 27 143
Conqueror: 13 140
Conqueror: 15 138
Conqueror: 27 138
Conqueror: 22 163
Conqueror: 147 163
Conqueror: 164 163
Conqueror: 22 177
Conqueror: 24 120
Conqueror: 13 59
Conqueror: 51 59
Conqueror: 21 174
Conqueror: 61 85
Conqueror: 22 183
Conqueror: 56 77
Conqueror: 70 77
Conqueror: 26 34
Conqueror: 57 201
Conqueror: 12 201
Conqueror: 184 202
Conqueror: 57 202
Conqueror: 19 202
Conqueror: 22 103
Conqueror: 28 76
Conqueror: 28 76
Conqueror: 45 76
Conqueror: 27 86
Conqueror: 15 59
Conqueror: 30 59
Conqueror: 30 30
Conqueror: 5 30
Conqueror: 19 143
Conqueror: 28 143
Conqueror: 4 82
Conqueror: 29 82
Conqueror: 28 82
Conqueror: 24 58
Conqueror: 12 58
Conqueror: 61 87
Conqueror: 52 87
Conqueror: 12 87
Conqueror: 42 87
Conqueror: 5 31
Conqueror: 39 134
Conqueror: 70 93
Conqueror: 12 93
Conqueror: 40 113
Conqueror: 22 55
Conqueror: 8 54
Conqueror: 29 54
Conqueror: 4 54
Conqueror: 27 37
Conqueror: 22 111
Conqueror: 39 111
Conqueror: 19 181
Conqueror: 27 181
Conqueror: 70 135
Conqueror: 19 135
Conqueror: 16 30
Conqueror: 27 30
Conqueror: 19 27
Conqueror: 6 56
Conqueror: 6 36
Conqueror: 27 69
Conqueror: 6 69
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 27
Conqueror: 0 0
Conqueror: 51 53
Conqueror: 25 53
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 115
Conqueror: 0 28
Conqueror: 8 120
Conqueror: 0 0
Conqueror: 8 0
Conqueror: 41 0
Conqueror: 21 0
Conqueror: 25 59
Conqueror: 0 0
Conqueror: 54 0
Conqueror: 45 0
Conqueror: 40 0
Conqueror: 0 0
Conqueror: 24 0
Conqueror: 12 42
Conqueror: 48 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 4 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 61 81
Conqueror: 20 81
Conqueror: 52 77
Conqueror: 20 64
Conqueror: 21 64
Conqueror: 37 71
Conqueror: 27 71
Conqueror: 14 81
Conqueror: 27 71
Conqueror: 26 71
Conqueror: 51 52
Conqueror: 21 52
Conqueror: 52 52
Conqueror: 21 85
Conqueror: 15 140
Conqueror: 26 73
Conqueror: 46 73
Conqueror: 30 73
Conqueror: 27 49
Conqueror: 21 97
Conqueror: 27 41
Conqueror: 51 63
Conqueror: 63 63
Conqueror: 21 63
Conqueror: 12 52
Conqueror: 22 70
Conqueror: 56 70
Conqueror: 30 143
Conqueror: 37 55
Conqueror: 12 55
Conqueror: 27 55
Conqueror: 15 140
Conqueror: 96 111
Conqueror: 16 138
Conqueror: 30 138
Conqueror: 15 59
Conqueror: 52 59
Conqueror: 25 177
Conqueror: 27 120
Conqueror: 25 183
Conqueror: 61 201
Conqueror: 14 201
Conqueror: 59 77
Conqueror: 75 77
Conqueror: 189 202
Conqueror: 61 202
Conqueror: 22 202
Conqueror: 27 34
Conqueror: 25 103
Conqueror: 29 76
Conqueror: 30 76
Conqueror: 50 76
Conqueror: 18 59
Conqueror: 32 59
Conqueror: 5 82
Conqueror: 30 82
Conqueror: 29 82
Conqueror: 30 86
Conqueror: 22 143
Conqueror: 32 143
Conqueror: 27 58
Conqueror: 14 58
Conqueror: 66 87
Conqueror: 57 87
Conqueror: 14 87
Conqueror: 44 87
Conqueror: 6 31
Conqueror: 75 93
Conqueror: 15 93
Conqueror: 47 134
Conqueror: 10 54
Conqueror: 30 54
Conqueror: 5 54
Conqueror: 50 113
Conqueror: 27 111
Conqueror: 47 111
Conqueror: 27 55
Conqueror: 31 37
Conqueror: 28 181
Conqueror: 32 181
Conqueror: 80 135
Conqueror: 28 135
Conqueror: 20 30
Conqueror: 31 30
Conqueror: 23 27
Conqueror: 12 56
Conqueror: 36 69
Conqueror: 12 69
Conqueror: 11 36
Conqueror: 26 59
Conqueror: 26 53
Conqueror: 1 27
Conqueror: 8 115
Conqueror: 1 28
Conqueror: 1 200
Conqueror: 0 174
Conqueror: 24 174
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 15 0
Conqueror: 15 0
Conqueror: 0 0
Conqueror: 0 120
Conqueror: 4 0
Conqueror: 0 71
Conqueror: 0 71
Conqueror: 15 42
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 46
Conqueror: 0 0
Conqueror: 6 0
Conqueror: 0 0
Conqueror: 62 81
Conqueror: 20 81
Conqueror: 53 77
Conqueror: 15 81
Conqueror: 20 64
Conqueror: 22 64
Conqueror: 38 71
Conqueror: 28 71
Conqueror: 28 71
Conqueror: 26 71
Conqueror: 22 85
Conqueror: 16 140
Conqueror: 27 73
Conqueror: 47 73
Conqueror: 31 73
Conqueror: 28 49
Conqueror: 22 97
Conqueror: 28 41
Conqueror: 13 52
Conqueror: 24 70
Conqueror: 58 70
Conqueror: 17 140
Conqueror: 33 143
Conqueror: 38 55
Conqueror: 13 55
Conqueror: 28 55
Conqueror: 17 59
Conqueror: 53 59
Conqueror: 17 138
Conqueror: 33 138
Conqueror: 28 177
Conqueror: 99 111
Conqueror: 30 120
Conqueror: 28 183
Conqueror: 65 201
Conqueror: 16 201
Conqueror: 194 202
Conqueror: 65 202
Conqueror: 25 202
Conqueror: 62 77
Conqueror: 80 77
Conqueror: 28 103
Conqueror: 30 76
Conqueror: 32 76
Conqueror: 55 76
Conqueror: 28 34
Conqueror: 21 59
Conqueror: 34 59
Conqueror: 6 82
Conqueror: 31 82
Conqueror: 30 82
Conqueror: 25 143
Conqueror: 36 143
Conqueror: 6 42
Conqueror: 33 86
Conqueror: 30 58
Conqueror: 16 58
Conqueror: 71 87
Conqueror: 62 87
Conqueror: 16 87
Conqueror: 46 87
Conqueror: 18 93
Conqueror: 6 31
Conqueror: 55 134
Conqueror: 12 54
Conqueror: 31 54
Conqueror: 6 54
Conqueror: 32 111
Conqueror: 55 111
Conqueror: 60 113
Conqueror: 37 181
Conqueror: 37 181
Conqueror: 32 55
Conqueror: 90 135
Conqueror: 37 135
Conqueror: 2 27
Conqueror: 45 69
Conqueror: 18 69
Conqueror: 16 115
Conqueror: 18 56
Conqueror: 2 28
Conqueror: 5 200
Conqueror: 16 36
Conqueror: 4 174
Conqueror: 27 174
Conqueror: 1 27
Conqueror: 27 27
Conqueror: 1 27
Conqueror: 0 46
Conqueror: 0 0
Conqueror: 26 59
Conqueror: 18 42
Conqueror: 138 0
Conqueror: 29 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 37
Conqueror: 30 0
Conqueror: 4 0
Conqueror: 0 71
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 52 0
Conqueror: 0 0
Conqueror: 22 0
Conqueror: 0 0
Conqueror: 0 31
Conqueror: 30 0
Conqueror: 0 0
Conqueror: 52 0
Conqueror: 26 52
Conqueror: 63 81
Conqueror: 20 81
Conqueror: 54 77
Conqueror: 16 81
Conqueror: 20 64
Conqueror: 23 64
Conqueror: 39 71
Conqueror: 29 71
Conqueror: 52 69
Conqueror: 29 71
Conqueror: 27 71
Conqueror: 23 85
Conqueror: 17 140
Conqueror: 28 73
Conqueror: 48 73
Conqueror: 32 73
Conqueror: 29 49
Conqueror: 29 41
Conqueror: 14 52
Conqueror: 19 140
Conqueror: 26 70
Conqueror: 60 70
Conqueror: 36 143
Conqueror: 39 55
Conqueror: 14 55
Conqueror: 29 55
Conqueror: 19 59
Conqueror: 54 59
Conqueror: 18 138
Conqueror: 36 138
Conqueror: 31 177
Conqueror: 74 89
Conqueror: 33 120
Conqueror: 102 111
Conqueror: 31 183
Conqueror: 69 201
Conqueror: 18 201
Conqueror: 199 202
Conqueror: 69 202
Conqueror: 28 202
Conqueror: 31 76
Conqueror: 34 76
Conqueror: 60 76
Conqueror: 24 59
Conqueror: 36 59
Conqueror: 7 82
Conqueror: 32 82
Conqueror: 31 82
Conqueror: 29 34
Conqueror: 28 143
Conqueror: 40 143
Conqueror: 7 42
Conqueror: 36 86
Conqueror: 33 58
Conqueror: 18 58
Conqueror: 76 87
Conqueror: 67 87
